,word,similarity,source_word
3641,grze,0.7046286463737488,gry
3642,gierki,0.699997067451477,gry
1899,Gry,0.6250154972076416,gry
3647,minigierki,0.631361186504364,gry
3648,gry.W,0.6302268505096436,gry
3646,zabawy,0.6385972499847412,gry
3643,gry.,0.6804438829421997,gry
1891,grze,0.7046286463737488,gry
1894,grania,0.6544859409332275,gry
1892,gierki,0.699997067451477,gry
1893,gry.,0.6804438829421997,gry
3645,gier,0.6477260589599609,gry
1895,gier,0.6477260589599609,gry
1896,zabawy,0.6385972499847412,gry
3649,Gry,0.6250154972076416,gry
1897,minigierki,0.631361186504364,gry
1890,rozgrywki,0.721857488155365,gry
3644,grania,0.6544859409332275,gry
1331,grzechy,0.6787694692611694,grzech
1332,grzechem,0.6526640057563782,grzech
1330,Grzech,0.694948673248291,grzech
1337,grzechu.,0.5852349400520325,grzech
1334,grzechu,0.6303523182868958,grzech
1335,grzechów,0.6047781109809875,grzech
1336,występek,0.5931571125984192,grzech
1338,grzeszny,0.5644224286079407,grzech
1339,niewybaczalny,0.5622282028198242,grzech
1333,grzech.,0.6517738103866577,grzech
490,gume,0.6588539481163025,gumę
499,dętkę,0.5327100157737732,gumę
498,gumkę,0.5354980826377869,gumę
497,piankę,0.540962815284729,gumę
496,żelkę,0.5457680821418762,gumę
495,gumową,0.5734114646911621,gumę
494,gumy,0.5856621861457825,gumę
493,guma,0.5971925258636475,gumę
492,Gumę,0.6307705044746399,gumę
491,gumą,0.6466009616851807,gumę
5248,minutnikiem,0.49903544783592224,gwizdkiem
5249,gwizdaniem,0.49685943126678467,gwizdkiem
5247,dzwonkiem,0.5064180493354797,gwizdkiem
5246,meczem,0.516342043876648,gwizdkiem
5244,gongiem,0.5493208765983582,gwizdkiem
5243,gwizdem,0.5572248101234436,gwizdkiem
5242,gwizdek,0.5770336389541626,gwizdkiem
5245,gwizdki,0.5304717421531677,gwizdkiem
5240,gwizdku,0.7014411687850952,gwizdkiem
5241,gwizdka,0.5858173370361328,gwizdkiem
2407,gówn,0.6297860741615295,gówno
2400,gowno,0.733757734298706,gówno
2401,gówno.,0.7256380915641785,gówno
2402,goowno,0.6743547916412354,gówno
2408,gówniane,0.6280977725982666,gówno
2403,gówna,0.6671306490898132,gówno
2409,świństwo,0.615034282207489,gówno
2404,ścierwo,0.6472140550613403,gówno
2405,Gówno,0.6346305012702942,gówno
2406,dziadostwo,0.6336666345596313,gówno
2140,gębę,0.6306203603744507,gęby
2142,japy,0.6086068749427795,gęby
2143,ryje,0.5345272421836853,gęby
2145,pyski,0.532270610332489,gęby
2147,rzygowiny,0.5182172656059265,gęby
2148,paszcze,0.5174186825752258,gęby
2149,japę,0.5046369433403015,gęby
2141,geby,0.6113660335540771,gęby
2146,doopy,0.5290983319282532,gęby
2144,ryja,0.5342438220977783,gęby
3677,głów,0.5950952172279358,głowy
2129,szyi,0.5888345241546631,głowy
2128,głowe,0.5936375260353088,głowy
2127,głów,0.5950952172279358,głowy
2126,głowy.Nie,0.5959115028381348,głowy
2125,główy,0.595966100692749,głowy
2124,głowę,0.6192693114280701,głowy
2123,głowy.-,0.6844127774238586,głowy
2121,glowy,0.7470840215682983,głowy
2120,głowy.,0.7518572211265564,głowy
3679,szyi,0.5888345241546631,głowy
3678,głowe,0.5936375260353088,głowy
2122,głowy-,0.7442350387573242,głowy
3675,główy,0.595966100692749,głowy
3676,głowy.Nie,0.5959115028381348,głowy
3674,głowę,0.6192693114280701,głowy
3673,głowy.-,0.6844127774238586,głowy
3672,głowy-,0.7442350387573242,głowy
3671,glowy,0.7470840215682983,głowy
3670,głowy.,0.7518572211265564,głowy
4750,idiota,0.7290680408477783,głupek
4751,kretyn,0.6568438410758972,głupek
4752,debil,0.6562471389770508,głupek
4757,dupek,0.628593921661377,głupek
4759,Głupek,0.6191765666007996,głupek
4756,glupek,0.6286413073539734,głupek
4753,przygłup,0.6481003165245056,głupek
4755,dureń,0.6312475204467773,głupek
4758,głupiec,0.6210159063339233,głupek
4754,gówniarz,0.6378535628318787,głupek
4210,dziejach,0.7462616562843323,historii
4217,powojennej,0.6294740438461304,historii
4216,dziejów,0.6324020624160767,historii
4215,historiiW,0.6432554721832275,historii
4214,historii.,0.6446958780288696,historii
4213,histori,0.7055581212043762,historii
4212,historiii,0.7234092354774475,historii
4218,Historii,0.6275449395179749,historii
4211,historii-,0.7330418229103088,historii
4219,przeszłości,0.6192207336425781,historii
2067,homopolimer,0.5257180333137512,homopisuarowiec
2069,piarowiec,0.5248009562492371,homopisuarowiec
2068,pieszak,0.525314211845398,homopisuarowiec
2066,bateriiToaletyPisuaryPisuarySyfony,0.5273999571800232,homopisuarowiec
2065,okularowiec,0.5284371376037598,homopisuarowiec
2064,pisuarowe,0.5315012335777283,homopisuarowiec
2063,korowiec,0.5321186184883118,homopisuarowiec
2062,skałotyran,0.5360194444656372,homopisuarowiec
2061,dyskowiec,0.5408883690834045,homopisuarowiec
2060,pisuarowy,0.5751062631607056,homopisuarowiec
401,Homoseksualizm,0.7151889801025391,homoseksualizm
400,heteroseksualizm,0.7182910442352295,homoseksualizm
408,homoseksualność,0.656912624835968,homoseksualizm
402,biseksualizm,0.6946936845779419,homoseksualizm
406,antyseksualizm,0.6697505712509155,homoseksualizm
409,homoseksualny,0.6356582045555115,homoseksualizm
403,homoseksualizmu,0.6902430057525635,homoseksualizm
404,aseksualizm,0.6836104393005371,homoseksualizm
407,seksualizm,0.6664783358573914,homoseksualizm
405,transseksualizm,0.6820674538612366,homoseksualizm
2499,idiotkę,0.6258792877197266,idiotę
2494,idioty,0.6687082052230835,idiotę
2490,debila,0.7792220711708069,idiotę
2491,głupka,0.7521712183952332,idiotę
2495,durnia,0.6639432907104492,idiotę
2492,idiote,0.7178485989570618,idiotę
2493,kretyna,0.6694554090499878,idiotę
2496,tępaka,0.6337746977806091,idiotę
2498,buca,0.6278055906295776,idiotę
2497,imbecyla,0.62857985496521,idiotę
4879,objętościach,0.6083231568336487,ilościach
4870,ilosciach,0.7964459657669067,ilościach
4872,dawkach,0.6753138303756714,ilościach
4873,iloœciach,0.6440721154212952,ilościach
4874,porcjach,0.6437925100326538,ilościach
4875,ilości,0.6236939430236816,ilościach
4876,stężeniach,0.6137770414352417,ilościach
4877,hurtowych,0.6106557846069336,ilościach
4878,wielkościach,0.6104548573493958,ilościach
4871,ilościach.,0.7092569470405579,ilościach
4330,Internecie,0.8957464098930359,internecie
4337,necie-,0.6660439372062683,internecie
4332,internecie-,0.7570682168006897,internecie
4333,internetach,0.6932013034820557,internecie
4334,internecie.,0.6930952668190002,internecie
4336,Internecie-,0.67673259973526,internecie
4338,inernecie,0.6637411713600159,internecie
4339,interncie,0.6627084016799927,internecie
4331,necie,0.8357093930244446,internecie
4335,intrenecie,0.6925066709518433,internecie
4849,interpretacji.Interpretacja,0.6473624110221863,interpretacji
4848,interpretacyjnej,0.6498152017593384,interpretacji
4847,interpretacji.W,0.6530176997184753,interpretacji
4842,interpretację,0.675011932849884,interpretacji
4845,interpretacja,0.6637717485427856,interpretacji
4846,interpretacje,0.6584177613258362,interpretacji
4841,.interpretacji,0.6900644898414612,interpretacji
4840,Interpretacji,0.7091875672340393,interpretacji
4843,interpretacji.,0.6688120365142822,interpretacji
4844,interpretacjach,0.6653645038604736,interpretacji
3809,zielononóżek,0.6054139733314514,jaj
3808,pisklaków,0.6066642999649048,jaj
3802,jajeczek,0.6801485419273376,jaj
3807,jajecznych,0.6223437786102295,jaj
3806,przepiórczych,0.6264396905899048,jaj
3805,kurzych,0.6383050084114075,jaj
3804,skorupek,0.6384409666061401,jaj
3803,jajach,0.6555121541023254,jaj
3800,jajek,0.7834183573722839,jaj
3801,jaja,0.7224630117416382,jaj
4279,jaaa,0.7357533574104309,jeju
4274,jaaaaa,0.7528166770935059,jeju
4273,jejciu,0.7631974220275879,jeju
4278,Jejciu,0.7435842156410217,jeju
4277,ojeju,0.7450879812240601,jeju
4276,jaaaa,0.7459302544593811,jeju
4275,jezu,0.747819721698761,jeju
4271,Jejku,0.7801554799079895,jeju
4272,jeeeej,0.7736194133758545,jeju
4270,jejku,0.8221271634101868,jeju
2590,jenot,0.6246435046195984,jenota
2591,jenotów,0.6022090911865234,jenota
2592,jenoty,0.5994292497634888,jenota
2593,rysia,0.5799646973609924,jenota
2598,srokatego,0.5378833413124084,jenota
2594,lisa,0.5782850384712219,jenota
2595,futerka,0.5657344460487366,jenota
2596,piżmaka,0.5501001477241516,jenota
2597,jenotem,0.5444216132164001,jenota
2599,łosia,0.536636233329773,jenota
2611,jeszxze,0.6291666030883789,jeszze
2610,jeszzcze,0.673711359500885,jeszze
2614,jesze,0.59184330701828,jeszze
2619,jeszcez,0.5323026180267334,jeszze
2615,jesczze,0.5819262862205505,jeszze
2616,juz,0.5673598051071167,jeszze
2612,jeszzce,0.6260103583335876,jeszze
2613,jescze,0.5981979370117188,jeszze
2617,jeszt,0.5395461916923523,jeszze
2618,jeszcze,0.5350698232650757,jeszze
750,Jeziora,0.7982590794563293,jeziora
756,jeziorem,0.6953446269035339,jeziora
759,rzeki,0.6549815535545349,jeziora
751,jeziora.,0.7755886912345886,jeziora
752,jezioro,0.7661981582641602,jeziora
754,jezioro.,0.7122746706008911,jeziora
758,Jezioro,0.6810488104820251,jeziora
757,jeziorze,0.6880184412002563,jeziora
755,jezior,0.7122511863708496,jeziora
753,jeziorka,0.7301973700523376,jeziora
4579,boze,0.6834607720375061,jezu
4570,jezuuu,0.8324153423309326,jezu
4578,łooo,0.6839151382446289,jezu
4577,kurde,0.6869065761566162,jezu
4576,jaaa,0.6959869861602783,jezu
4575,jaaaaaa,0.7084317803382874,jezu
4574,jaaaa,0.7105901837348938,jezu
4573,jaaaaa,0.7233237624168396,jezu
4572,jeju,0.7478194832801819,jezu
4571,jezuu,0.7744178175926208,jezu
2018,jezyk-angielski,0.6141875386238098,jezyk
2017,jêzyk,0.6153650879859924,jezyk
2016,jezykiem,0.6321754455566406,jezyk
2015,jezykow,0.6525839567184448,jezyk
2019,jezykowo,0.608310878276825,jezyk
2013,jezyka,0.6698199510574341,jezyk
2012,jezykowy,0.6831768155097961,jezyk
2011,Jezyk,0.7082535028457642,jezyk
2010,język,0.7118309140205383,jezyk
2014,jezyki,0.654024600982666,jezyk
2242,język.,0.6793815493583679,język
2243,-język,0.6736969351768494,język
2244,język-,0.6688854098320007,język
2245,metajęzyk,0.6479014158248901,język
2246,angielski,0.6252114176750183,język
2247,język2,0.6221686005592346,język
2248,polski,0.6219756603240967,język
2249,języki,0.6104968786239624,język
2241,Język,0.68548983335495,język
2240,jezyk,0.7118312120437622,język
3068,kabare,0.6235311031341553,kabaret
3066,kabarecie,0.6421088576316833,kabaret
3064,kabareton,0.6669265031814575,kabaret
3063,kabaretem,0.6714279651641846,kabaret
3062,kabarety,0.707313060760498,kabaret
3061,kabaretu,0.7410631775856018,kabaret
3060,Kabaret,0.7637543678283691,kabaret
3069,cyrk,0.5988864302635193,kabaret
3067,kabarecik,0.6377084255218506,kabaret
3065,kabaretowy,0.6574409604072571,kabaret
4159,żabkę,0.6627042889595032,kaczuszkę
4156,krówkę,0.6702502369880676,kaczuszkę
4155,kaczuszki,0.6761196255683899,kaczuszkę
4154,foczkę,0.6833562850952148,kaczuszkę
4153,ośmiorniczkę,0.6925145983695984,kaczuszkę
4152,kaczuchę,0.7107505798339844,kaczuszkę
4151,kurkę,0.7295162677764893,kaczuszkę
4158,kuleczkę,0.6647382974624634,kaczuszkę
4157,tuszkę,0.665806233882904,kaczuszkę
4150,kaczuszką,0.7987586855888367,kaczuszkę
3452,kamerami,0.6894347667694092,kamerą
3453,Kamerą,0.6659467816352844,kamerą
3455,kamera,0.6203060746192932,kamerą
3456,kamery,0.614212691783905,kamerą
3457,mikrokamerą,0.6070511341094971,kamerą
3451,kamerką,0.730927586555481,kamerą
3450,kamerę,0.732154130935669,kamerą
3454,kamerkę,0.626998245716095,kamerą
3458,dyktafonem,0.5823742151260376,kamerą
3459,mikrofonem,0.580605149269104,kamerą
3618,kamiennymi,0.6531110405921936,kamieniami
3617,kryształami,0.6550036668777466,kamieniami
3616,krzemieniami,0.6572883725166321,kamieniami
3615,łomami,0.6652789115905762,kamieniami
3614,cegłami,0.6710129976272583,kamieniami
3613,kamieniem,0.6764443516731262,kamieniami
3612,kamyczkami,0.6827178597450256,kamieniami
3611,Kamieniami,0.7074539065361023,kamieniami
3610,kamykami,0.7345263361930847,kamieniami
3619,skałami,0.6508700251579285,kamieniami
5024,kandydatka,0.6273549795150757,kandydat
5027,kandydujący,0.5998884439468384,kandydat
5026,kandydatów,0.6046708226203918,kandydat
5028,kadydat,0.5849718451499939,kandydat
5029,kandydacie,0.574559211730957,kandydat
5025,kandydaci,0.6128215789794922,kandydat
5023,kandydatem,0.6505745649337769,kandydat
5022,kontrkandydat,0.6571750044822693,kandydat
5021,kandydata,0.7063316702842712,kandydat
5020,Kandydat,0.8365248441696167,kandydat
5183,makakami,0.6424883604049683,kangurami
5182,pingwinami,0.648152232170105,kangurami
5184,nosorożcami,0.6399939656257629,kangurami
5185,słoniami,0.6388166546821594,kangurami
5186,szczurami,0.6348962187767029,kangurami
5187,wielorybami,0.633242666721344,kangurami
5188,niedźwiedziami,0.6320461630821228,kangurami
5189,flamingami,0.6313756108283997,kangurami
5180,tygrysami,0.6946384906768799,kangurami
5181,kangurkiem,0.6848282217979431,kangurami
4730,kangurkiem,0.7630476355552673,kangurem
4732,kangurze,0.6613719463348389,kangurem
4733,kangurami,0.6132110357284546,kangurem
4734,kangurek,0.6036528944969177,kangurem
4735,kangur,0.5943262577056885,kangurem
4736,kangurki,0.5849684476852417,kangurem
4737,pingwinem,0.5824416875839233,kangurem
4738,wielorybem,0.5761297941207886,kangurem
4739,kangura,0.5718755125999451,kangurem
4731,Kangurem,0.6677003502845764,kangurem
4100,Kapitanie,0.7156113386154175,kapitanie
4101,kapitania,0.617734968662262,kapitanie
4109,kapitanom,0.5601382851600647,kapitanie
4108,dowódco,0.5609056949615479,kapitanie
4107,sierżancie,0.571928858757019,kapitanie
4106,admirale,0.5727080702781677,kapitanie
4105,oficerze,0.577476441860199,kapitanie
4104,majorze,0.5917425751686096,kapitanie
4103,pułkowniku,0.5968810319900513,kapitanie
4102,poruczniku,0.5992183685302734,kapitanie
3157,czole,0.5386438965797424,karku
3156,szyji,0.5439332127571106,karku
3155,pleców,0.5542036294937134,karku
3151,karku-,0.6831799745559692,karku
3150,karku.,0.6895550489425659,karku
3158,potylicy,0.5205154418945312,karku
3152,szyi,0.6178760528564453,karku
3154,kark,0.5693069696426392,karku
3159,podbródku,0.5158522725105286,karku
3153,plecach,0.5857353210449219,karku
720,karpiki,0.725421667098999,karpie
727,karpii,0.6522378921508789,karpie
723,Karpie,0.6622028350830078,karpie
724,szczupaki,0.6578678488731384,karpie
725,amury,0.6535112857818604,karpie
726,karpi,0.6534582376480103,karpie
728,karasie,0.6478504538536072,karpie
729,okonie,0.6457027792930603,karpie
722,karpia,0.6711922287940979,karpie
721,ryby,0.6764341592788696,karpie
2841,kartka-,0.8464615941047668,kartka
2849,karteczka-,0.6947548389434814,kartka
2842,kartka.,0.7791720032691956,kartka
2843,Kartka,0.7772192358970642,kartka
2844,Karteczka,0.7364925146102905,kartka
2845,kartka3,0.7357469201087952,kartka
2846,kartkę,0.7165349125862122,kartka
2847,tekturka,0.6977202892303467,kartka
2840,karteczka,0.8495846390724182,kartka
2848,złkartka,0.697018563747406,kartka
2332,kasę,0.6559028625488281,kasy
2330,kasy.,0.6856802701950073,kasy
2339,gotówki,0.582642674446106,kasy
2338,kasie,0.622189462184906,kasy
2337,pieniędzy,0.6267812252044678,kasy
2336,pieniedzy,0.6297446489334106,kasy
2334,kasiory,0.6428948044776917,kasy
2333,kasy-,0.6528277397155762,kasy
2331,forsy,0.6723514199256897,kasy
2335,kasiorki,0.6301888227462769,kasy
1884,kasiory,0.6428948044776917,kasy
1885,kasiorki,0.6301888227462769,kasy
1889,gotówki,0.582642674446106,kasy
1886,pieniedzy,0.6297446489334106,kasy
1880,kasy.,0.6856802701950073,kasy
1887,pieniędzy,0.6267812252044678,kasy
1882,kasę,0.6559028625488281,kasy
1883,kasy-,0.6528277397155762,kasy
1881,forsy,0.6723514199256897,kasy
1888,kasie,0.622189462184906,kasy
5139,lechiści,0.6667108535766602,kibice
5137,kibicek,0.6820136904716492,kibice
5136,kibole,0.6970000267028809,kibice
5135,zawodnicy,0.7133250832557678,kibice
5134,fani,0.7133431434631348,kibice
5133,pseudokibice,0.7135095000267029,kibice
4179,lechiści,0.6667108535766602,kibice
4178,wiślacy,0.6811622977256775,kibice
5132,kibicie,0.7345489859580994,kibice
4176,kibole,0.6970000267028809,kibice
5131,piłkarze,0.7701714038848877,kibice
4174,fani,0.7133431434631348,kibice
4173,pseudokibice,0.7135095000267029,kibice
4172,kibicie,0.7345489859580994,kibice
5138,wiślacy,0.6811622977256775,kibice
4177,kibicek,0.6820136904716492,kibice
4175,zawodnicy,0.7133250832557678,kibice
4171,piłkarze,0.7701714038848877,kibice
4170,Kibice,0.7949464321136475,kibice
5130,Kibice,0.7949464321136475,kibice
5110,Kibicom,0.8113529086112976,kibicom
5118,drużynom,0.6444306373596191,kibicom
5111,zawodnikom,0.7556493878364563,kibicom
5119,sportowcom,0.6435534358024597,kibicom
5117,sympatykom,0.6575610041618347,kibicom
5113,kibicowi,0.7051128149032593,kibicom
5114,szkoleniowcom,0.6755638122558594,kibicom
5115,fanom,0.6743243932723999,kibicom
5116,siatkarzom,0.6649669408798218,kibicom
5112,piłkarzom,0.7284073829650879,kibicom
3872,piłkarzy,0.7164202332496643,kibiców
3878,kibice,0.6477437615394592,kibiców
3877,kiboli,0.6731773018836975,kibiców
3876,pseudokibiców,0.6746853590011597,kibiców
3875,fanów,0.6958832144737244,kibiców
3874,kibicow,0.6972981691360474,kibiców
3873,zawodników,0.7023465633392334,kibiców
3879,sympatyków,0.6436043977737427,kibiców
3871,Kibiców,0.7460537552833557,kibiców
3870,kibiców.,0.7767587900161743,kibiców
2550,klasy,0.7671443223953247,klasie
842,klasie.,0.6641677021980286,klasie
843,klasy-,0.6261110901832581,klasie
844,szkole,0.5987796187400818,klasie
2559,grupie,0.5615604519844055,klasie
845,klasę,0.5904876589775085,klasie
2558,Klasie,0.5673473477363586,klasie
2557,klasa,0.5732037425041199,klasie
2556,Klasy,0.5762760043144226,klasie
2555,klasę,0.5904876589775085,klasie
2553,klasy-,0.6261110901832581,klasie
840,klasy,0.7671443223953247,klasie
2552,klasie.,0.6641677021980286,klasie
2551,klasach,0.6899797916412354,klasie
846,Klasy,0.5762760043144226,klasie
847,klasa,0.5732037425041199,klasie
848,Klasie,0.5673473477363586,klasie
849,grupie,0.5615604519844055,klasie
2554,szkole,0.5987796187400818,klasie
841,klasach,0.6899797916412354,klasie
4517,kleic,0.6674997210502625,kleić
4515,rozklejać,0.6819618940353394,kleić
4519,rolować,0.6560704112052917,kleić
4514,wyklejać,0.6904357671737671,kleić
4513,odklejać,0.7141236066818237,kleić
4516,podklejać,0.6816281080245972,kleić
4510,przyklejać,0.7532318234443665,kleić
4511,sklejać,0.7488139867782593,kleić
4512,lepić,0.7222402095794678,kleić
4518,rozkleić,0.6649020910263062,kleić
301,klubu.,0.7372457385063171,klubu
309,klub,0.6374295353889465,klubu
308,klubów,0.6381961107254028,klubu
302,klubu.-,0.7359797358512878,klubu
303,Klubu,0.7039045691490173,klubu
304,klubowego,0.6939203143119812,klubu
305,zespołu,0.6443276405334473,klubu
306,piłkarskiego,0.6402798295021057,klubu
307,klubie,0.6382818818092346,klubu
300,klubu-,0.759261965751648,klubu
5200,miś,0.6103420257568359,koala
5209,tygrysek,0.5167326927185059,koala
5208,panda,0.5217516422271729,koala
5206,koale,0.5409240126609802,koala
5205,hipcio,0.5564236640930176,koala
5202,koalę,0.5836628675460815,koala
5203,koalar,0.5772535800933838,koala
5204,koalą,0.5746485590934753,koala
5201,Koala,0.6075697541236877,koala
5207,słonik,0.5359899997711182,koala
5940,kobieta-,0.7743287682533264,kobieta
5941,Kobieta,0.7645837664604187,kobieta
5942,dziewczyna,0.7580592632293701,kobieta
5948,Kobieta-,0.6719241738319397,kobieta
5947,osoba,0.6858194470405579,kobieta
5946,mężczyna,0.7049018740653992,kobieta
5945,kobieta.,0.7157375812530518,kobieta
5944,.Kobieta,0.732765257358551,kobieta
5949,-kobieta,0.670531153678894,kobieta
5943,mężczyzna,0.7489254474639893,kobieta
5958,żonę,0.7072635889053345,kobietę
5956,matkę,0.7139085531234741,kobietę
5957,mężatkę,0.7099827527999878,kobietę
5954,Kobietę,0.7337385416030884,kobietę
5953,kobiete,0.7454804182052612,kobietę
5959,nastolatkę,0.6981156468391418,kobietę
5952,mężczyznę,0.7729608416557312,kobietę
5951,kobietę-,0.7765398621559143,kobietę
5955,dziewczynkę,0.7287466526031494,kobietę
5950,dziewczynę,0.8221385478973389,kobietę
659,kognitywistyczny,0.7144086956977844,kognitywistykę
655,kognitywistycznej,0.7324557304382324,kognitywistykę
653,kognitywistyka,0.7329567670822144,kognitywistykę
651,kognitywistyczne,0.7442952394485474,kognitywistykę
650,kognitywistyką,0.8191601037979126,kognitywistykę
658,lingwistykę,0.7214481234550476,kognitywistykę
652,kognitywizm,0.7365870475769043,kognitywistykę
654,kognitywistyce,0.7326953411102295,kognitywistykę
656,kognitywistycznych,0.7301400303840637,kognitywistykę
657,kognitywistyki,0.7273150086402893,kognitywistykę
1560,kolejki.,0.7846667766571045,kolejki
1564,kolejce,0.7108472585678101,kolejki
1562,kolejka,0.7226376533508301,kolejki
1563,kolejkę,0.713115394115448,kolejki
1569,kolejką,0.62007737159729,kolejki
1565,kolejek,0.697502613067627,kolejki
1566,kolejkowej,0.6593136191368103,kolejki
1567,kolejkowe,0.6289674639701843,kolejki
1568,kolejk,0.623434841632843,kolejki
1561,Kolejki,0.763563871383667,kolejki
956,kolejkową,0.6702569723129272,kolejkę
951,kolejke,0.724884569644928,kolejkę
952,kolejki,0.713115394115448,kolejkę
953,kolejką,0.7095816135406494,kolejkę
954,kolejka,0.6928953528404236,kolejkę
957,kolejk,0.6052544713020325,kolejkę
955,kolejce,0.6759396195411682,kolejkę
950,Kolejkę,0.7408329844474792,kolejkę
958,kolejeczkę,0.5914846658706665,kolejkę
959,kolejek,0.5830865502357483,kolejkę
5488,afront,0.5340597629547119,komplement
5480,Komplement,0.6811500787734985,komplement
5482,komplementu,0.6018030047416687,komplement
5489,przytyk,0.5267979502677917,komplement
5484,komplementem,0.5935445427894592,komplement
5485,komplementów,0.5776088237762451,komplement
5483,komplementa,0.598896324634552,komplement
5481,komplementy,0.6223387718200684,komplement
5487,gest,0.5508849024772644,komplement
5486,nietakt,0.5771037936210632,komplement
3248,esbekami,0.7163180112838745,komuchami
3242,postkomunistami,0.7447409629821777,komuchami
3246,moherami,0.7235410809516907,komuchami
3249,matołami,0.7136296629905701,komuchami
3243,kapusiami,0.7442208528518677,komuchami
3240,lewakami,0.7647298574447632,komuchami
3241,ubekami,0.7609047293663025,komuchami
3245,komuchem,0.7322070598602295,komuchami
3244,bydlakami,0.7393203377723694,komuchami
3247,prywaciarzami,0.7164074182510376,komuchami
1211,komunikacji.,0.7087883353233337,komunikacji
1219,komunikacj,0.6229398846626282,komunikacji
1212,komunikacyjnej,0.7005108594894409,komunikacji
1218,werbalnej,0.6259708404541016,komunikacji
1217,komunikcji,0.6640845537185669,komunikacji
1216,e-komunikacji,0.6647174954414368,komunikacji
1215,łączności,0.6696680188179016,komunikacji
1210,komunikacji-,0.7146010398864746,komunikacji
1214,komunikowania,0.6731390953063965,komunikacji
1213,komunkacji,0.6879792213439941,komunikacji
666,e-komunikacji,0.6647174954414368,komunikacji
667,komunikcji,0.6640845537185669,komunikacji
668,werbalnej,0.6259708404541016,komunikacji
663,komunkacji,0.6879792213439941,komunikacji
662,komunikacyjnej,0.7005108594894409,komunikacji
661,komunikacji.,0.7087883353233337,komunikacji
660,komunikacji-,0.7146010398864746,komunikacji
665,łączności,0.6696680188179016,komunikacji
664,komunikowania,0.6731390953063965,komunikacji
669,komunikacj,0.6229398846626282,komunikacji
3534,konfesjonały,0.6830910444259644,konfesjonałów
3536,Konfesjonał,0.6585036516189575,konfesjonałów
3532,konfesjonału,0.7105519771575928,konfesjonałów
3531,konfesjonałach,0.7804350256919861,konfesjonałów
3530,Konfesjonałów,0.8285083174705505,konfesjonałów
3537,konfesjonałem,0.6506047248840332,konfesjonałów
3538,klęczników,0.639510989189148,konfesjonałów
3539,Konfesjonały,0.6050867438316345,konfesjonałów
3535,konfesjonałami,0.6701275110244751,konfesjonałów
3533,konfesjonał,0.684342086315155,konfesjonałów
5177,końca,0.6267943978309631,koniec
5178,zakończenie,0.6236806511878967,koniec
5179,-koniec,0.6153281331062317,koniec
5172,końcem,0.7187021374702454,koniec
5171,początku,0.7210280299186707,koniec
5176,końcu,0.6421336531639099,koniec
5175,połowie,0.6465998291969299,koniec
5174,początkiem,0.6473706960678101,koniec
5173,Koniec,0.6730578541755676,koniec
5170,początek,0.7305516600608826,koniec
65,niuansach,0.5955110788345337,konkretach
66,drobnostkach,0.5934215784072876,konkretach
67,dywagacjach,0.589403510093689,konkretach
63,pierdołach,0.6004338264465332,konkretach
62,pozytywach,0.6138819456100464,konkretach
61,bzdurach,0.6268003582954407,konkretach
60,drobiazgach,0.6307375431060791,konkretach
68,oczywistościach,0.5891152620315552,konkretach
64,cyferkach,0.5988836288452148,konkretach
69,rzeczach,0.5883529782295227,konkretach
4209,Transformacją,0.530954122543335,konpromitacją
4207,nieodpowiedzialnością,0.5340222716331482,konpromitacją
4206,naturalizacją,0.5351778864860535,konpromitacją
4205,perfekcyjnością,0.5439222455024719,konpromitacją
4204,pozytywnością,0.5447653532028198,konpromitacją
4203,negatywnością,0.5468521118164062,konpromitacją
4202,niegrzecznością,0.5540377497673035,konpromitacją
4201,Orientacją,0.560883641242981,konpromitacją
4200,Kompromitacją,0.6055783033370972,konpromitacją
4208,iryzacją,0.5336092114448547,konpromitacją
2501,e-konta,0.7466503977775574,konta
2502,Konta,0.7132816314697266,konta
2503,ekonta,0.7026169300079346,konta
2504,konto,0.7019340395927429,konta
2505,kont,0.6805773973464966,konta
2506,konta.,0.6662107706069946,konta
2507,nr.konta,0.6630217432975769,konta
2508,rachunku,0.6484951972961426,konta
2509,multikonta,0.6304576396942139,konta
2500,konta-,0.7790138125419617,konta
5264,e-konto,0.6814265251159668,konto
5260,konto.,0.754988431930542,konto
5263,E-konto,0.6856358051300049,konto
5269,ekonto,0.6171690225601196,konto
5261,Konto,0.7223912477493286,konto
5262,konta,0.7019335627555847,konto
5267,kontoW,0.6370452642440796,konto
5268,konto4,0.6174077987670898,konto
5265,konto-,0.6550206542015076,konto
5266,izzykonto,0.6381307244300842,konto
1871,początku,0.7079457640647888,końca
1872,końca.W,0.6611907482147217,końca
1873,połowy,0.6577585339546204,końca
1874,dokońca,0.65183424949646,końca
1603,połowy,0.6577585339546204,końca
1609,końcem,0.5847727060317993,końca
1608,połowie,0.5935737490653992,końca
1607,koniec,0.6267942190170288,końca
1606,końca-,0.64412522315979,końca
1605,końca.,0.6460295915603638,końca
1604,dokońca,0.65183424949646,końca
1879,końcem,0.5847727060317993,końca
1602,końca.W,0.6611907482147217,końca
5069,końcem,0.5847727060317993,końca
1876,końca-,0.64412522315979,końca
5067,koniec,0.6267942190170288,końca
5066,końca-,0.64412522315979,końca
1877,koniec,0.6267942190170288,końca
1870,konca,0.7722278237342834,końca
5064,dokońca,0.65183424949646,końca
5063,połowy,0.6577585339546204,końca
1601,początku,0.7079457640647888,końca
1600,konca,0.7722278237342834,końca
1878,połowie,0.5935737490653992,końca
